8.916e-06,0,0,0,0,0,0,
0.00145446,0,0,0,0,0,0,
0.00280865,0,0,0,0,0,0,
0.00415131,0,0,0,0,0,0,
0.00548548,0,0,0,0,0,0,
0.00681757,0,0,0,0,0,0,
0.00813576,0,0,0,0,0,0,
0.00941315,0,0,0,0,0,0,
0.0107187,0,0,0,0,0,0,
0.012046,0,0,0,0,0,0,
0.013378,0,0,0,0,0,0,
0.0147193,0,0,0,0,0,0,
0.0160837,0,0,0,0,0,0,
0.0173988,0,0,0,0,0,0,
0.0187077,0,0,0,0,0,0,
0.0200042,0,0,0,0,0,0,
0.0212939,0,0,0,0,0,0,
0.0225791,0,0,0,0,0,0,
0.0238607,0,0,0,0,0,0,
0.0251384,0,0,0,0,0,0,
0.026422,0,0,0,0,0,0,
0.0277143,0,0,0,0,0,0,
0.0289834,0,0,0,0,0,0,
0.0302571,0,0,0,0,0,0,
0.0314908,0,0,0,0,0,0,
0.0327945,0,0,0,0,0,0,
0.0340596,0,0,0,0,0,0,
0.0353346,0,0,0,0,0,0,
0.0366569,0,0,0,0,0,0,
0.0379528,0,0,0,0,0,0,
0.0392183,0,0,0,0,0,0,
0.0404968,0,0,0,0,0,0,
0.0417909,0,0,0,0,0,0,
0.0430677,0,0,0,0,0,0,
0.0443766,0,0,0,0,0,0,
0.045673,0,0,0,0,0,0,
0.0469502,0,0,0,0,0,0,
0.0482619,0,0,0,0,0,0,
0.0495587,0,0,0,0,0,0,
0.0508245,0,0,0,0,0,0,
0.05209,0,0,0,0,0,0,
0.0533555,0,0,0,0,0,0,
0.0546248,0,0,0,0,0,0,
0.0558955,0,0,0,0,0,0,
0.0571807,0,0,0,0,0,0,
0.0584611,0,0,0,0,0,0,
0.0597426,0,0,0,0,0,0,
0.0610159,0,0,0,0,0,0,
0.0622922,0,0,0,0,0,0,
0.0635685,0,0,0,0,0,0,
0.0648387,0,0,0,0,0,0,
0.0661191,0,0,0,0,0,0,
0.0673861,0,0,0,0,0,0,
0.0686525,0,0,0,0,0,0,
0.0699202,0,0,0,0,0,0,
